sku,unit_cost,current_price,suggested_price,product_category,date,product_name,product_description,units_sold,expected_units_sold,optimal_units_sold,min_price,max_price,global_optimal_price,current_margin_percentage,suggested_margin_percentage,optimal_margin_percentage,current_net_margin,expected_net_margin_expected_volume,optimal_net_margin,current_revenue,expected_revenue_expected_volume,optimal_revenue
APP002,51.0,53.18,75.67936903803569,Apparel,2024-01-04T00:00:00.000000,Winter Jacket,"Heavy-duty insulated winter jacket with fleece lining, windproof shell, and adjustable hood for superior cold protection.",96.0,64.0,64.0,55.5,100.0,75.67936887750595,0.04274509803921568,0.48390919682422917,0.48390919367658725,209.27999999999997,1579.479618434284,1579.4796081603808,5105.28,4843.479618434284,4843.479608160381
APP002,51.0,61.0,75.67936903803569,Apparel,2024-01-04T00:00:00.000000,Winter Jacket,"Heavy-duty insulated winter jacket with fleece lining, windproof shell, and adjustable hood for superior cold protection.",90.0,64.0,64.0,55.5,100.0,75.67936887750595,0.19607843137254902,0.48390919682422917,0.48390919367658725,900.0,1579.479618434284,1579.4796081603808,5490.0,4843.479618434284,4843.479608160381
APP002,51.0,66.44,75.67936903803569,Apparel,2024-01-04T00:00:00.000000,Winter Jacket,"Heavy-duty insulated winter jacket with fleece lining, windproof shell, and adjustable hood for superior cold protection.",83.0,64.0,64.0,55.5,100.0,75.67936887750595,0.3027450980392156,0.48390919682422917,0.48390919367658725,1281.5199999999998,1579.479618434284,1579.4796081603808,5514.5199999999995,4843.479618434284,4843.479608160381
APP002,51.0,67.47,75.67936903803569,Apparel,2024-01-04T00:00:00.000000,Winter Jacket,"Heavy-duty insulated winter jacket with fleece lining, windproof shell, and adjustable hood for superior cold protection.",81.0,64.0,64.0,55.5,100.0,75.67936887750595,0.32294117647058823,0.48390919682422917,0.48390919367658725,1334.07,1579.479618434284,1579.4796081603808,5465.07,4843.479618434284,4843.479608160381
APP003,42.0,63.42,61.91175684712575,Apparel,2024-01-04T00:00:00.000000,Running Shoes,"Ultra-lightweight running shoes with cushioned soles, breathable mesh upper, and shock-absorbing design for peak performance.",142.0,154.0,154.0,49.99,90.0,61.91175577737907,0.51,0.4740894487410893,0.47408942327093023,3041.6400000000003,3066.410554457366,3066.410389716377,9005.64,9534.410554457365,9534.410389716377
APP003,42.0,64.19,61.91175684712575,Apparel,2024-01-04T00:00:00.000000,Running Shoes,"Ultra-lightweight running shoes with cushioned soles, breathable mesh upper, and shock-absorbing design for peak performance.",136.0,154.0,154.0,49.99,90.0,61.91175577737907,0.5283333333333333,0.4740894487410893,0.47408942327093023,3017.8399999999997,3066.410554457366,3066.410389716377,8729.84,9534.410554457365,9534.410389716377
APP003,42.0,86.28,61.91175684712575,Apparel,2024-01-04T00:00:00.000000,Running Shoes,"Ultra-lightweight running shoes with cushioned soles, breathable mesh upper, and shock-absorbing design for peak performance.",15.0,154.0,154.0,49.99,90.0,61.91175577737907,1.0542857142857143,0.4740894487410893,0.47408942327093023,664.2,3066.410554457366,3066.410389716377,1294.2,9534.410554457365,9534.410389716377
BEAU001,8.1,9.32,10.686551185907641,Beauty & Health,2024-01-04T00:00:00.000000,Facial Cleanser,"Gentle daily foaming cleanser enriched with aloe vera and vitamin E, designed to remove impurities without drying the skin.",181.0,133.0,133.0,9.0,14.0,10.68655015061057,0.15061728395061738,0.319327306902178,0.31932717908772473,220.8200000000001,344.0113077257163,344.01117003120584,1686.92,1421.3113077257162,1421.3111700312058
BEAU001,8.1,11.39,10.686551185907641,Beauty & Health,2024-01-04T00:00:00.000000,Facial Cleanser,"Gentle daily foaming cleanser enriched with aloe vera and vitamin E, designed to remove impurities without drying the skin.",94.0,133.0,133.0,9.0,14.0,10.68655015061057,0.40617283950617294,0.319327306902178,0.31932717908772473,309.2600000000001,344.0113077257163,344.01117003120584,1070.66,1421.3113077257162,1421.3111700312058
BEAU003,27.5,33.91,40.88652928974441,Beauty & Health,2024-01-04T00:00:00.000000,Electric Toothbrush,"Rechargeable electric toothbrush with smart timer, 3 brushing modes, and long-lasting battery for superior oral hygiene.",106.0,84.0,84.0,33.2,59.0,40.8865292561377,0.23309090909090896,0.48678288326343305,0.4867828820413709,679.4599999999996,1124.4684603385303,1124.4684575155668,3594.4599999999996,3434.4684603385303,3434.4684575155666
BEAU003,27.5,44.75,40.88652928974441,Beauty & Health,2024-01-04T00:00:00.000000,Electric Toothbrush,"Rechargeable electric toothbrush with smart timer, 3 brushing modes, and long-lasting battery for superior oral hygiene.",54.0,84.0,84.0,33.2,59.0,40.8865292561377,0.6272727272727273,0.48678288326343305,0.4867828820413709,931.5,1124.4684603385303,1124.4684575155668,2416.5,3434.4684603385303,3434.4684575155666
ELEC001,81.0,80.44,98.42066722259658,Electronics,2024-01-04T00:00:00.000000,Wireless Headphones,"Premium over-ear headphones with active noise cancellation, deep bass, and Bluetooth 5.0 for seamless wireless audio.",139.0,84.0,84.0,90.0,110.0,98.42066721138626,-0.006913580246913608,0.21506996571106884,0.21506996557266986,-77.84000000000032,1463.3360466981126,1463.3360457564459,11181.16,8267.336046698112,8267.336045756445
ELEC001,81.0,82.31,98.42066722259658,Electronics,2024-01-04T00:00:00.000000,Wireless Headphones,"Premium over-ear headphones with active noise cancellation, deep bass, and Bluetooth 5.0 for seamless wireless audio.",137.0,84.0,84.0,90.0,110.0,98.42066721138626,0.01617283950617287,0.21506996571106884,0.21506996557266986,179.4700000000003,1463.3360466981126,1463.3360457564459,11276.470000000001,8267.336046698112,8267.336045756445
ELEC001,81.0,97.63,98.42066722259658,Electronics,2024-01-04T00:00:00.000000,Wireless Headphones,"Premium over-ear headphones with active noise cancellation, deep bass, and Bluetooth 5.0 for seamless wireless audio.",88.0,84.0,84.0,90.0,110.0,98.42066721138626,0.2053086419753086,0.21506996571106884,0.21506996557266986,1463.4399999999996,1463.3360466981126,1463.3360457564459,8591.439999999999,8267.336046698112,8267.336045756445
ELEC001,81.0,112.56,98.42066722259658,Electronics,2024-01-04T00:00:00.000000,Wireless Headphones,"Premium over-ear headphones with active noise cancellation, deep bass, and Bluetooth 5.0 for seamless wireless audio.",25.0,84.0,84.0,90.0,110.0,98.42066721138626,0.38962962962962966,0.21506996571106884,0.21506996557266986,789.0,1463.3360466981126,1463.3360457564459,2814.0,8267.336046698112,8267.336045756445
ELEC002,290.0,328.8,356.33193511078946,Electronics,2024-01-04T00:00:00.000000,Smartphone,"Cutting-edge smartphone featuring a 6.5-inch OLED display, ultra-fast processor, and 128GB of storage for all your apps and media.",277.0,218.0,218.0,350.0,420.0,356.3319350204882,0.1337931034482759,0.2287308107268602,0.22873081041547647,10747.600000000004,14460.361854152103,14460.361834466423,91077.6,77680.3618541521,77680.36183446643
ELEC002,290.0,335.86,356.33193511078946,Electronics,2024-01-04T00:00:00.000000,Smartphone,"Cutting-edge smartphone featuring a 6.5-inch OLED display, ultra-fast processor, and 128GB of storage for all your apps and media.",267.0,218.0,218.0,350.0,420.0,356.3319350204882,0.15813793103448281,0.2287308107268602,0.22873081041547647,12244.620000000004,14460.361854152103,14460.361834466423,89674.62000000001,77680.3618541521,77680.36183446643
ELEC002,290.0,340.56,356.33193511078946,Electronics,2024-01-04T00:00:00.000000,Smartphone,"Cutting-edge smartphone featuring a 6.5-inch OLED display, ultra-fast processor, and 128GB of storage for all your apps and media.",259.0,218.0,218.0,350.0,420.0,356.3319350204882,0.1743448275862069,0.2287308107268602,0.22873081041547647,13095.04,14460.361854152103,14460.361834466423,88205.04,77680.3618541521,77680.36183446643
ELEC002,290.0,390.08,356.33193511078946,Electronics,2024-01-04T00:00:00.000000,Smartphone,"Cutting-edge smartphone featuring a 6.5-inch OLED display, ultra-fast processor, and 128GB of storage for all your apps and media.",88.0,218.0,218.0,350.0,420.0,356.3319350204882,0.34510344827586203,0.2287308107268602,0.22873081041547647,8807.039999999999,14460.361854152103,14460.361834466423,34327.04,77680.3618541521,77680.36183446643
ELEC003,90.0,114.83,130.28487569212874,Electronics,2024-01-04T00:00:00.000000,Smartwatch,"Stylish fitness smartwatch with built-in heart rate monitor, GPS tracking, sleep analysis, and water-resistant design.",114.0,93.0,93.0,110.0,150.0,130.28487713498137,0.27588888888888885,0.4476097299125415,0.44760974594423747,2830.62,3746.4934393679723,3746.4935735532677,13090.619999999999,12116.493439367972,12116.493573553267
ELEC003,90.0,124.57,130.28487569212874,Electronics,2024-01-04T00:00:00.000000,Smartwatch,"Stylish fitness smartwatch with built-in heart rate monitor, GPS tracking, sleep analysis, and water-resistant design.",104.0,93.0,93.0,110.0,150.0,130.28487713498137,0.384111111111111,0.4476097299125415,0.44760974594423747,3595.2799999999993,3746.4934393679723,3746.4935735532677,12955.279999999999,12116.493439367972,12116.493573553267
HOME002,55.0,111.83,83.20451646603145,Home & Kitchen,2024-01-04T00:00:00.000000,Air Fryer,"Digital air fryer with rapid hot air circulation, touchscreen controls, and 5L capacity for healthy, oil-free cooking.",4.0,78.0,78.0,65.4,115.0,83.2045155418969,1.0332727272727273,0.5128093902914809,0.5128093734890344,227.32,2199.9522843504533,2199.9522122679577,447.32,6489.952284350453,6489.952212267958
HOME003,52.0,59.95,70.60789976734004,Home & Kitchen,2024-01-04T00:00:00.000000,Cookware Set,"Comprehensive 10-piece non-stick cookware set with ergonomic handles and even heat distribution, suitable for all stovetops.",56.0,41.0,41.0,52.0,100.0,70.60790049081895,0.15288461538461545,0.35784422629500084,0.3578442402080567,445.20000000000016,762.9238904609418,762.9239201235769,3357.2000000000003,2894.923890460942,2894.923920123577
HOME003,52.0,66.18,70.60789976734004,Home & Kitchen,2024-01-04T00:00:00.000000,Cookware Set,"Comprehensive 10-piece non-stick cookware set with ergonomic handles and even heat distribution, suitable for all stovetops.",50.0,41.0,41.0,52.0,100.0,70.60790049081895,0.27269230769230784,0.35784422629500084,0.3578442402080567,709.0000000000003,762.9238904609418,762.9239201235769,3309.0000000000005,2894.923890460942,2894.923920123577
SPORT001,18.0,30.07,25.436578035035986,Sports & Outdoors,2024-01-04T00:00:00.000000,Yoga Mat,"Eco-friendly, high-density yoga mat with anti-slip surface, optimal cushioning, and a carry strap for easy transport.",29.0,142.0,142.0,24.0,35.0,25.43657992489905,0.6705555555555556,0.4131432241686659,0.41314332916105834,350.03000000000003,1055.99408097511,1055.994349335665,872.03,3611.99408097511,3611.994349335665
SPORT002,36.2,53.41,59.54019941630957,Sports & Outdoors,2024-01-04T00:00:00.000000,Dumbbell Set,Versatile adjustable dumbbell set with ergonomic grips and multiple weight options for effective strength training at home.,75.0,61.0,61.0,45.0,86.0,59.540199862641444,0.47541436464088377,0.6447568899533029,0.6447569022829127,1290.7499999999995,1423.7521643948835,1423.7521916211278,4005.7499999999995,3631.9521643948838,3631.952191621128
SPORT002,36.2,71.85,59.54019941630957,Sports & Outdoors,2024-01-04T00:00:00.000000,Dumbbell Set,Versatile adjustable dumbbell set with ergonomic grips and multiple weight options for effective strength training at home.,26.0,61.0,61.0,45.0,86.0,59.540199862641444,0.9848066298342538,0.6447568899533029,0.6447569022829127,926.8999999999997,1423.7521643948835,1423.7521916211278,1868.1,3631.9521643948838,3631.952191621128
SPORT003,69.0,111.32,93.52136660930893,Sports & Outdoors,2024-01-04T00:00:00.000000,Camping Tent,"Compact waterproof 2-person tent with quick setup, breathable mesh panels, and durable weather-resistant materials.",7.0,27.0,27.0,77.0,123.0,93.52136971626526,0.6133333333333333,0.3553821247725931,0.3553821698009457,296.23999999999995,662.0768984513411,662.0769823391619,779.24,2525.076898451341,2525.076982339162
APP002,51.0,54.08,75.67936903803569,Apparel,2024-01-05T00:00:00.000000,Winter Jacket,"Heavy-duty insulated winter jacket with fleece lining, windproof shell, and adjustable hood for superior cold protection.",95.0,64.0,64.0,55.5,100.0,75.67936887750595,0.060392156862745065,0.48390919682422917,0.48390919367658725,292.59999999999985,1579.479618434284,1579.4796081603808,5137.599999999999,4843.479618434284,4843.479608160381
APP002,51.0,66.1,75.67936903803569,Apparel,2024-01-05T00:00:00.000000,Winter Jacket,"Heavy-duty insulated winter jacket with fleece lining, windproof shell, and adjustable hood for superior cold protection.",84.0,64.0,64.0,55.5,100.0,75.67936887750595,0.2960784313725489,0.48390919682422917,0.48390919367658725,1268.3999999999996,1579.479618434284,1579.4796081603808,5552.4,4843.479618434284,4843.479608160381
APP002,51.0,70.23,75.67936903803569,Apparel,2024-01-05T00:00:00.000000,Winter Jacket,"Heavy-duty insulated winter jacket with fleece lining, windproof shell, and adjustable hood for superior cold protection.",76.0,64.0,64.0,55.5,100.0,75.67936887750595,0.37705882352941184,0.48390919682422917,0.48390919367658725,1461.4800000000002,1579.479618434284,1579.4796081603808,5337.4800000000005,4843.479618434284,4843.479608160381
APP002,51.0,70.56,75.67936903803569,Apparel,2024-01-05T00:00:00.000000,Winter Jacket,"Heavy-duty insulated winter jacket with fleece lining, windproof shell, and adjustable hood for superior cold protection.",76.0,64.0,64.0,55.5,100.0,75.67936887750595,0.38352941176470595,0.48390919682422917,0.48390919367658725,1486.5600000000002,1579.479618434284,1579.4796081603808,5362.56,4843.479618434284,4843.479608160381
APP003,42.0,51.3,61.91175684712575,Apparel,2024-01-05T00:00:00.000000,Running Shoes,"Ultra-lightweight running shoes with cushioned soles, breathable mesh upper, and shock-absorbing design for peak performance.",216.0,154.0,154.0,49.99,90.0,61.91175577737907,0.22142857142857136,0.4740894487410893,0.47408942327093023,2008.7999999999993,3066.410554457366,3066.410389716377,11080.8,9534.410554457365,9534.410389716377
APP003,42.0,52.24,61.91175684712575,Apparel,2024-01-05T00:00:00.000000,Running Shoes,"Ultra-lightweight running shoes with cushioned soles, breathable mesh upper, and shock-absorbing design for peak performance.",213.0,154.0,154.0,49.99,90.0,61.91175577737907,0.24380952380952386,0.4740894487410893,0.47408942327093023,2181.1200000000003,3066.410554457366,3066.410389716377,11127.12,9534.410554457365,9534.410389716377
BEAU001,8.1,8.47,10.686551185907641,Beauty & Health,2024-01-05T00:00:00.000000,Facial Cleanser,"Gentle daily foaming cleanser enriched with aloe vera and vitamin E, designed to remove impurities without drying the skin.",192.0,133.0,133.0,9.0,14.0,10.68655015061057,0.045679012345679136,0.319327306902178,0.31932717908772473,71.04000000000019,344.0113077257163,344.01117003120584,1626.2400000000002,1421.3113077257162,1421.3111700312058
BEAU003,27.5,47.48,40.88652928974441,Beauty & Health,2024-01-05T00:00:00.000000,Electric Toothbrush,"Rechargeable electric toothbrush with smart timer, 3 brushing modes, and long-lasting battery for superior oral hygiene.",32.0,84.0,84.0,33.2,59.0,40.8865292561377,0.7265454545454544,0.48678288326343305,0.4867828820413709,639.3599999999999,1124.4684603385303,1124.4684575155668,1519.36,3434.4684603385303,3434.4684575155666
ELEC001,81.0,100.73,98.42066722259658,Electronics,2024-01-05T00:00:00.000000,Wireless Headphones,"Premium over-ear headphones with active noise cancellation, deep bass, and Bluetooth 5.0 for seamless wireless audio.",73.0,84.0,84.0,90.0,110.0,98.42066721138626,0.2435802469135803,0.21506996571106884,0.21506996557266986,1440.2900000000002,1463.3360466981126,1463.3360457564459,7353.29,8267.336046698112,8267.336045756445
ELEC001,81.0,112.17,98.42066722259658,Electronics,2024-01-05T00:00:00.000000,Wireless Headphones,"Premium over-ear headphones with active noise cancellation, deep bass, and Bluetooth 5.0 for seamless wireless audio.",26.0,84.0,84.0,90.0,110.0,98.42066721138626,0.38481481481481483,0.21506996571106884,0.21506996557266986,810.4200000000001,1463.3360466981126,1463.3360457564459,2916.42,8267.336046698112,8267.336045756445
ELEC001,81.0,116.59,98.42066722259658,Electronics,2024-01-05T00:00:00.000000,Wireless Headphones,"Premium over-ear headphones with active noise cancellation, deep bass, and Bluetooth 5.0 for seamless wireless audio.",16.0,84.0,84.0,90.0,110.0,98.42066721138626,0.4393827160493828,0.21506996571106884,0.21506996557266986,569.44,1463.3360466981126,1463.3360457564459,1865.44,8267.336046698112,8267.336045756445
